CH4,CO,NO,NO2,OZ,PM10,PM2.5,SO2,datetime
1.41,0.3,0.021,0.037,0.0016,0.016,0.008,0.0012,2023-07-29 23:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-30 00:00:00
1.43,0.43,0.042,0.038,0.0022,0.019,0.01,0.0016,2023-07-30 00:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-30 01:00:00
1.44,0.5,0.058,0.033,0.002,0.022,0.013,0.0022,2023-07-30 01:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-30 02:00:00
1.45,0.6,0.069,0.04,0.002,0.027,0.015,0.0021,2023-07-30 02:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-30 03:00:00
1.45,0.73,0.093,0.044,0.0017,0.027,0.014,0.0028,2023-07-30 03:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-30 04:00:00
1.46,0.4,0.043,0.04,0.0014,0.022,0.013,0.0019,2023-07-30 04:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-30 05:00:00
1.45,0.3,0.025,0.041,0.0017,0.02,0.012,0.0012,2023-07-30 05:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-30 06:00:00
1.48,0.23,0.016,0.039,0.0042,0.022,0.014,0.0011,2023-07-30 06:00:00
1.49,0.13,0.006,0.025,0.0177,0.033,0.021,0.0009,2023-07-30 07:00:00
1.46,0.1,0.004,0.021,0.0255,0.008,0.012,0.0007,2023-07-30 08:00:00
1.44,0.1,0.003,0.018,0.0286,0.015,0.009,0.0009,2023-07-30 09:00:00
1.44,0.07,0.005,0.018,0.0312,0.022,0.01,0.001,2023-07-30 10:00:00
1.42,0.03,0.003,0.012,0.0498,0.008,0.003,0.0008,2023-07-30 11:00:00
1.41,0.0,0.001,0.009,0.0611,0.006,0.003,0.0008,2023-07-30 12:00:00
1.39,0.07,0.001,0.011,0.0643,0.012,0.005,0.001,2023-07-30 13:00:00
1.38,0.1,0.001,0.01,0.0703,0.009,0.004,0.0008,2023-07-30 14:00:00
1.38,0.2,0.001,0.01,0.0751,0.009,0.005,0.0009,2023-07-30 15:00:00
1.36,0.2,0.001,0.009,0.0778,0.007,0.003,0.0006,2023-07-30 16:00:00
1.36,0.2,0.001,0.01,0.0744,0.005,0.006,0.0007,2023-07-30 17:00:00
1.36,0.2,0.001,0.011,0.069,0.01,0.002,0.0006,2023-07-30 18:00:00
1.35,0.13,0.0,0.011,0.0645,0.004,0.002,0.0007,2023-07-30 19:00:00
1.36,0.2,0.001,0.017,0.0534,0.018,0.009,0.0008,2023-07-30 20:00:00
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-07-30 21:00:00
1.37,0.2,0.001,0.028,0.0343,0.022,0.011,0.0004,2023-07-30 21:00:00
1.37,0.27,0.001,0.046,0.0158,0.02,0.009,0.0005,2023-07-30 22:00:00
1.37,0.3,0.002,0.057,0.0107,0.016,0.007,0.0007,2023-07-30 23:00:00
1.4,0.4,0.021,0.066,0.0024,0.027,0.013,0.0011,2023-07-31 00:00:00
1.41,0.4,0.02,0.064,0.0022,0.023,0.012,0.001,2023-07-31 01:00:00
1.4,0.4,0.017,0.063,0.0021,0.023,0.011,0.0011,2023-07-31 02:00:00
1.41,0.27,0.014,0.062,0.0026,0.02,0.011,0.0009,2023-07-31 03:00:00
1.43,0.27,0.021,0.063,0.0029,0.023,0.011,0.001,2023-07-31 04:00:00
1.42,0.13,0.01,0.056,0.0051,0.02,0.011,0.0008,2023-07-31 05:00:00
1.41,0.1,0.006,0.042,0.0142,0.016,0.009,0.0008,2023-07-31 06:00:00
1.43,0.1,0.013,0.041,0.0144,0.018,0.01,0.0009,2023-07-31 07:00:00
1.42,0.17,0.021,0.042,0.0163,0.028,0.012,0.0009,2023-07-31 08:00:00
1.42,0.2,0.019,0.04,0.0228,0.028,0.011,0.0013,2023-07-31 09:00:00
1.4,0.1,0.011,0.031,0.0358,0.018,0.007,0.0012,2023-07-31 10:00:00
1.38,0.0,0.005,0.019,0.051,0.01,0.003,0.0011,2023-07-31 11:00:00
1.38,0.1,0.003,0.026,0.0353,0.0,0.0,0.0005,2023-07-29 17:00:00
1.46,0.1,0.004,0.021,0.0255,0.0,0.0,0.0007,2023-07-30 08:00:00
1.42,0.03,0.003,0.012,0.0498,0.008,0.0,0.0008,2023-07-30 11:00:00
1.36,0.2,0.001,0.011,0.069,0.0,0.002,0.0006,2023-07-30 18:00:00
1.35,0.13,0.0,0.011,0.0645,0.0,0.0,0.0007,2023-07-30 19:00:00
1.37,0.0,0.002,0.013,0.0615,0.014,0.008,0.0007,2023-07-31 12:00:00
1.36,0.0,0.001,0.012,0.0678,0.009,0.005,0.0007,2023-07-31 13:00:00
1.36,0.03,0.001,0.014,0.0652,0.011,0.006,0.0007,2023-07-31 14:00:00
1.36,0.1,0.001,0.014,0.0675,0.016,0.008,0.0005,2023-07-31 15:00:00
1.37,0.1,0.001,0.022,0.064,0.023,0.011,0.0004,2023-07-31 16:00:00
1.37,0.1,0.002,0.019,0.0609,0.021,0.011,0.0006,2023-07-31 17:00:00
1.38,0.2,0.002,0.031,0.046,0.031,0.013,0.0004,2023-07-31 18:00:00
1.37,0.2,0.003,0.031,0.0476,0.02,0.01,0.0005,2023-07-31 19:00:00
1.38,0.2,0.003,0.041,0.039,0.022,0.01,0.0007,2023-07-31 20:00:00
1.38,0.27,0.001,0.048,0.0272,0.025,0.013,0.0008,2023-07-31 21:00:00
1.38,0.27,0.002,0.06,0.0111,0.023,0.012,0.0005,2023-07-31 22:00:00
1.4,0.3,0.012,0.072,0.0031,0.032,0.014,0.0009,2023-07-31 23:00:00
